year,countyFIPS,stateFIPS,amount
2013,40089.0,40.0,58795
2013,40091.0,40.0,29719
2013,40093.0,40.0,10857
2013,40095.0,40.0,22818
2013,40097.0,40.0,58637
2013,40099.0,40.0,17692
2013,40101.0,40.0,101097
2013,40103.0,40.0,18154
2013,40105.0,40.0,15061
2013,40107.0,40.0,28448
2013,40109.0,40.0,936420
2013,40111.0,40.0,53928
2013,40113.0,40.0,34605
2013,40115.0,40.0,46691
2013,40117.0,40.0,19882
2013,40119.0,40.0,87039
2013,40121.0,40.0,66845
2013,40123.0,40.0,58855
2013,40125.0,40.0,97334
2013,40127.0,40.0,20447
2013,40129.0,40.0,6850
2013,40131.0,40.0,106809
2013,40133.0,40.0,43074
2013,40135.0,40.0,67637
2013,40137.0,40.0,60464
2013,40139.0,40.0,36507
2013,40141.0,40.0,14474
2013,40143.0,40.0,877912
2013,40145.0,40.0,45341
2013,40147.0,40.0,60461
2013,40149.0,40.0,18506
2013,40151.0,40.0,14051
2013,40153.0,40.0,28798
2014,8001.0,8.0,744831
2014,8003.0,8.0,24883
2014,8005.0,8.0,1083948
2014,8007.0,8.0,11764
2014,8009.0,8.0,8789
2014,8011.0,8.0,7268
2014,8013.0,8.0,587576
2014,8015.0,8.0,21739
2014,8017.0,8.0,4551
2014,8019.0,8.0,10582
2014,8021.0,8.0,16044
2014,8023.0,8.0,5994
2014,8025.0,8.0,4416
2014,8027.0,8.0,3914
2014,8029.0,8.0,41758
2014,8031.0,8.0,951301
2014,8033.0,8.0,3171
2014,8035.0,8.0,542392
2014,8037.0,8.0,64869
